,Unnamed: 0,person,mean_visited_site,label,mean_conversion,mean_viewed_product,visito_brand_listing,Apple,Motorola,Samsung,Bom - Sem Touch ID,Excelente,Muito Bom,Novo,Bom,vio color mas vendido,ad campaign hit,brand listing,checkout,conversion,generic listing,lead,search engine hit,searched products,staticpage,viewed product,visited site
10479,10479,8d9482a0,1.4,0,0.0,5.7142857142857135,True,0.0,6.0,30.0,0.0,12.0,14.0,0.0,15.0,True,1.0,2.0,1.0,0.0,1.75,0.0,1.6666666666666667,3.0,0.0,13.333333333333336,1.75
10480,10480,8d9a6bf8,2.25,0,0.3333333333333333,10.166666666666666,True,16.0,49.0,48.0,0.0,34.0,38.0,0.0,54.0,True,2.0,3.5,1.0,1.0,2.0,0.0,2.0,4.0,0.0,20.33333333333333,1.5
10481,10481,8d9bfbe1,2.0,1,0.0,6.1111111111111125,True,0.0,24.0,33.0,0.0,29.0,4.0,0.0,24.0,True,4.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,27.5,3.0
10482,10482,8d9d9a36,1.0,0,0.0,0.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,False,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
10483,10483,8da09252,1.6,0,0.16666666666666666,4.666666666666667,False,22.0,4.0,2.0,0.0,6.0,21.0,0.0,9.0,True,3.333333333333333,0.0,3.5,1.0,5.0,0.0,4.0,11.0,4.0,7.0,2.0
10484,10484,8da24abf,1.0,0,0.0,2.0,True,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,True,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0
10485,10485,8da389ce,1.8571428571428568,0,0.0,9.25,True,38.0,0.0,1.0,2.0,11.0,10.0,0.0,16.0,True,7.666666666666668,2.0,2.0,0.0,4.0,0.0,11.5,8.0,0.0,9.25,3.25
10486,10486,8da3b30d,1.0,0,0.16666666666666666,1.0,False,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,False,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
10487,10487,8da60591,1.5,0,0.0,4.333333333333333,False,1.0,0.0,13.0,1.0,0.0,0.0,0.0,13.0,True,4.5,0.0,1.0,0.0,4.0,0.0,4.0,0.0,0.0,13.0,1.5
10488,10488,8daa5015,1.0,0,0.0,2.1666666666666665,True,0.0,0.0,14.0,0.0,1.0,5.0,0.0,8.0,True,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,1.5
10489,10489,8daeaf37,1.75,0,0.0,9.0,False,2.0,0.0,26.0,0.0,15.0,7.0,0.0,6.0,True,9.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,27.0,7.0
10490,10490,8db054f0,1.0,0,0.0,1.0,False,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,True,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
10491,10491,8db0de20,1.75,0,0.0,5.2,False,26.0,0.0,0.0,0.0,0.0,13.0,0.0,13.0,True,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,8.666666666666666,2.333333333333333
10492,10492,8db2222a,1.0,0,0.0,3.5,False,0.0,0.0,8.0,0.0,3.0,0.0,0.0,5.0,True,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0
10493,10493,8dbac477,2.333333333333333,0,0.0,3.9,True,10.0,1.0,26.0,0.0,4.0,2.0,0.0,33.0,True,1.5,1.0,0.0,0.0,3.333333333333333,0.0,1.0,0.0,0.0,13.0,2.333333333333333
10494,10494,8dbb1704,2.0,0,0.0,7.4,True,75.0,1.0,0.0,1.0,10.0,47.0,0.0,18.0,True,5.0,2.0,1.0,0.0,7.6,0.0,0.0,4.5,0.0,14.8,2.0
10495,10495,8dbc82d3,1.0,0,0.0,2.5,True,4.0,0.0,2.0,0.0,0.0,1.0,0.0,5.0,False,4.0,8.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,5.0,1.0
10496,10496,8dbe8d79,2.0,0,0.0,7.0,False,8.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,True,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.0,0.0,7.0,2.0
10497,10497,8dc23324,1.5,0,0.0,2.8,True,0.0,2.0,16.0,0.0,5.0,10.0,0.0,3.0,True,0.0,1.0,4.0,0.0,7.0,0.0,0.0,4.0,0.0,14.0,6.0
10498,10498,8dc63b54,2.333333333333333,0,0.0,5.571428571428571,False,0.0,38.0,2.0,0.0,18.0,10.0,0.0,12.0,True,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,7.0
10499,10499,8dc9b3b4,3.0,0,0.0,7.5,False,16.0,0.0,0.0,0.0,5.0,0.0,0.0,11.0,True,8.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,15.0,6.0
10500,10500,8dca6f08,2.5,0,0.0,2.6666666666666665,False,0.0,0.0,6.0,0.0,0.0,0.0,0.0,8.0,True,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,8.0,5.0
10501,10501,8dcc6a42,1.0,0,0.0,1.0,False,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
10502,10502,8dcd59a5,2.2,0,0.0,2.9473684210526314,False,24.0,3.0,19.0,0.0,15.0,8.0,0.0,34.0,True,3.0,0.0,1.0,0.0,0.0,0.0,3.5,1.0,0.0,14.0,2.75
10503,10503,8dce1494,1.0,0,0.0,6.8,False,35.0,0.0,0.0,0.0,11.0,5.0,0.0,19.0,True,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,34.0,1.0
10504,10504,8dced3af,1.0,0,0.0,6.931034482758621,True,108.0,1.0,73.0,5.0,35.0,43.0,1.0,118.0,True,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,100.5,1.0
10505,10505,8dd06aa5,1.0,0,0.0,11.0,False,12.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,True,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,11.0,1.0
10506,10506,8dd68a90,1.5,0,0.0,2.333333333333333,True,0.0,0.0,8.0,0.0,3.0,4.0,1.0,0.0,True,4.0,3.0,1.0,0.0,3.0,0.0,3.0,0.0,0.0,7.0,3.0
10507,10507,8dd8d683,3.6666666666666665,0,0.0,6.7368421052631575,True,109.0,148.0,226.0,3.0,135.0,178.0,2.0,196.0,True,2.0,9.0,2.0,0.0,3.2,0.0,1.75,0.0,0.0,102.4,4.4
10508,10508,8ddbc8f2,2.0,1,0.0,7.0,False,0.0,0.0,7.0,0.0,4.0,1.0,0.0,2.0,True,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,7.0,2.0
10509,10509,8ddea600,2.25,0,0.0,4.428571428571429,True,30.0,0.0,1.0,1.0,14.0,7.0,0.0,9.0,True,1.3333333333333333,1.6,0.0,0.0,1.0,0.0,1.0,1.5,0.0,4.428571428571429,1.2857142857142858
10510,10510,8de1b5ad,1.75,0,0.0,5.5,True,34.0,0.0,0.0,0.0,10.0,12.0,0.0,12.0,True,2.333333333333333,13.75,1.0,0.0,2.5,0.0,2.5,0.0,0.0,6.6,1.4
10511,10511,8de53e41,1.0,0,0.16666666666666666,1.0,False,0.0,1.0,3.0,0.0,0.0,1.0,0.0,3.0,True,1.0,0.0,1.0,1.0,2.0,0.0,0.0,6.0,0.0,2.0,1.0
10512,10512,8de74163,2.5,1,0.0,28.57142857142857,True,203.0,0.0,0.0,0.0,64.0,89.0,0.0,50.0,True,1.0,1.0,3.0,0.0,3.333333333333333,0.0,1.6666666666666667,1.6666666666666667,3.0,100.0,3.333333333333333
10513,10513,8de8e4ae,1.0,0,0.0,0.0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10514,10514,8deb9fec,2.0,0,0.0,4.384615384615385,True,19.0,6.0,33.0,0.0,15.0,15.0,0.0,28.0,True,1.6666666666666667,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,19.0,1.3333333333333333
10515,10515,8dec6958,3.0,0,0.0,1.6666666666666667,True,0.0,1.0,3.0,0.0,2.0,1.0,0.0,2.0,True,7.0,2.0,0.0,0.0,6.0,0.0,7.0,0.0,0.0,5.0,3.0
10516,10516,8ded6b89,1.0,0,0.0,1.0,False,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,True,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
10517,10517,8df1e4a0,1.0,0,0.0,1.0,False,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,True,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
10518,10518,8df94974,1.0,0,0.0,1.0,False,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,True,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0
10519,10519,8dfcf44d,2.4,0,0.16666666666666666,4.333333333333333,True,16.0,0.0,0.0,14.0,0.0,0.0,0.0,2.0,True,7.0,3.0,2.0,1.0,7.0,0.0,5.0,11.0,0.0,13.0,6.0
10520,10520,8dffcd79,2.0,0,0.0,2.0,True,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,False,1.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0
10521,10521,8e0197bc,1.0,0,0.0,4.0,False,4.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0
10522,10522,8e0392d2,1.0,0,0.0,1.5,False,0.0,0.0,4.0,0.0,1.0,3.0,0.0,0.0,True,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0
10523,10523,8e05076d,1.0,1,0.0,1.0,True,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,True,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0
10524,10524,8e0ab4a7,1.0,0,0.0,1.0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
10525,10525,8e0ddf68,1.0,0,0.0,1.0,False,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,True,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
10526,10526,8e106527,1.0,0,0.0,1.0,False,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,True,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
10527,10527,8e1142a8,1.0,0,0.0,5.0,False,6.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,True,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0
10528,10528,8e137665,1.0,0,0.0,6.0,False,7.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,True,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,6.0,1.0
10529,10529,8e168c14,1.0,0,0.0,2.0,False,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,True,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
10530,10530,8e1ca368,1.0,0,0.0,3.0,False,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,True,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0
10531,10531,8e1f4dba,1.0,0,0.0,5.0,False,7.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,True,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0
10532,10532,8e208be0,2.833333333333333,0,0.0,26.142857142857146,True,326.0,0.0,41.0,8.0,152.0,81.0,0.0,126.0,True,2.8,4.428571428571429,1.0,0.0,2.0,0.0,1.8333333333333333,3.0,0.0,73.2,2.125
10533,10533,8e256e44,1.3333333333333333,0,0.0,5.1,True,44.0,0.0,9.0,5.0,25.0,8.0,0.0,15.0,True,4.0,3.6666666666666665,1.0,0.0,0.0,0.0,2.0,0.0,0.0,12.75,2.0
10534,10534,8e265f83,2.0,0,0.0,5.9,True,55.0,1.0,6.0,3.0,20.0,17.0,0.0,22.0,True,7.0,26.5,1.5,0.0,2.5,0.0,2.0,0.0,0.0,29.5,6.0
10535,10535,8e296ab4,1.0,0,0.0,3.0,False,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,False,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0
10536,10536,8e2d244a,1.0,0,0.0,1.0,False,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,True,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
10537,10537,8e2ea6e3,2.0,0,0.0,3.625,True,28.0,0.0,1.0,0.0,9.0,12.0,0.0,9.0,True,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,29.0,2.0
10538,10538,8e2fb622,2.0,0,0.0,4.4,False,3.0,0.0,20.0,0.0,14.0,2.0,0.0,7.0,True,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,22.0,2.0
10539,10539,8e36b7be,1.5,0,0.0,7.0,False,0.0,17.0,3.0,0.0,17.0,0.0,0.0,5.0,True,3.0,0.0,1.0,0.0,3.0,0.0,3.0,0.0,0.0,21.0,3.0
10540,10540,8e41d9bc,1.5,0,0.0,3.0,False,0.0,0.0,12.0,0.0,2.0,2.0,0.0,9.0,True,3.6666666666666665,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0
10541,10541,8e41f17f,1.8333333333333333,0,0.16666666666666666,13.666666666666664,False,0.0,7.0,83.0,0.0,35.0,22.0,0.0,33.0,True,2.0,0.0,2.333333333333333,1.0,3.6666666666666665,0.0,2.6666666666666665,1.0,2.0,27.33333333333333,3.6666666666666665
10542,10542,8e4294d9,1.0,0,0.0,2.4,False,11.0,0.0,4.0,0.0,3.0,2.0,0.0,10.0,True,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,1.0
10543,10543,8e4fb1ad,1.5,0,0.0,2.25,True,3.0,0.0,6.0,0.0,5.0,3.0,0.0,1.0,True,2.0,1.0,0.0,0.0,2.5,0.0,2.5,6.0,2.0,2.25,1.5
10544,10544,8e565173,1.0,0,0.0,2.5,False,1.0,0.0,10.0,0.0,1.0,0.0,0.0,10.0,True,1.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,10.0,2.0
10545,10545,8e59b22b,2.0,0,0.0,1.1428571428571428,True,0.0,4.0,4.0,0.0,3.0,2.0,0.0,4.0,True,3.0,2.0,1.0,0.0,2.0,0.0,2.0,26.0,0.0,8.0,2.0
10546,10546,8e5c31bb,1.0,0,0.0,2.0,False,5.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,False,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.5
10547,10547,8e5d4dd4,2.0,0,0.0,2.2,True,0.0,8.0,1.0,0.0,3.0,2.0,0.0,7.0,True,2.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,11.0,2.0
10548,10548,8e5de4be,2.0,0,0.0,3.6666666666666665,True,0.0,0.0,0.0,0.0,3.0,5.0,0.0,5.0,True,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0
10549,10549,8e5e1569,3.2,0,0.16666666666666666,2.0,True,0.0,0.0,13.0,0.0,0.0,7.0,0.0,6.0,True,7.5,4.0,2.0,1.0,3.5,0.0,2.0,5.0,3.0,5.0,5.333333333333333
10550,10550,8e5ea0ac,4.5,0,0.0,4.5,True,12.0,5.0,1.0,4.0,6.0,3.0,0.0,5.0,True,2.0,3.6666666666666665,0.0,0.0,2.0,0.0,1.3333333333333333,1.0,0.0,4.5,1.5
10551,10551,8e654852,2.0,0,0.0,2.5,True,1.0,11.0,4.0,0.0,2.0,2.0,0.0,12.0,True,6.0,2.0,1.0,0.0,6.0,0.0,6.0,12.0,1.0,15.0,2.0
10552,10552,8e66c37d,1.0,0,0.0,1.75,False,2.0,6.0,0.0,0.0,2.0,0.0,0.0,6.0,True,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,1.0
10553,10553,8e66d7c9,1.8,0,0.0,3.25,True,4.0,0.0,10.0,0.0,0.0,0.0,0.0,14.0,True,7.5,6.0,1.0,0.0,2.0,0.0,6.5,5.0,1.0,6.5,4.5
10554,10554,8e6b9573,2.0,0,0.0,6.571428571428571,True,46.0,0.0,0.0,6.0,2.0,14.0,0.0,24.0,True,5.5,3.5,0.0,0.0,3.5,0.0,1.0,2.5,0.0,15.333333333333336,2.0
10555,10555,8e749050,1.5,0,0.0,1.5,True,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,True,6.0,2.0,3.0,0.0,5.0,0.0,6.0,14.0,0.0,3.0,3.0
10556,10556,8e75048b,2.5,1,0.0,4.0625,True,45.0,6.0,9.0,5.0,14.0,28.0,0.0,19.0,True,0.0,1.0,1.0,0.0,2.5,0.0,2.0,0.0,1.0,32.5,2.5
10557,10557,8e759363,1.0,0,0.0,3.5,True,0.0,0.0,8.0,0.0,2.0,3.0,0.0,3.0,True,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,7.0,1.0
10558,10558,8e7bbd02,1.0,0,0.0,6.0,False,7.0,0.0,0.0,0.0,4.0,2.0,0.0,1.0,True,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,0.0,6.0,1.0
10559,10559,8e7c755a,1.0,0,0.0,2.5,True,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,False,0.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,0.0,5.0,1.0
10560,10560,8e856ff1,1.0,0,0.0,1.0,False,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,False,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
10561,10561,8e88fa36,1.5,0,0.0,2.25,False,0.0,0.0,12.0,0.0,1.0,8.0,0.0,3.0,True,1.5,0.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,4.5,1.5
10562,10562,8e8c85e8,1.0,0,0.0,4.0,False,9.0,0.0,0.0,2.0,1.0,1.0,0.0,5.0,True,2.0,0.0,1.0,0.0,1.0,0.0,2.0,5.0,0.0,8.0,3.0
10563,10563,8e988426,1.0,0,0.0,4.0,False,5.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,True,2.0,0.0,1.0,0.0,2.0,0.0,0.0,9.0,0.0,4.0,1.0
10564,10564,8e9938b3,1.3333333333333333,0,0.0,1.875,True,0.0,3.0,6.0,0.0,1.0,3.0,0.0,12.0,True,3.0,3.0,1.0,0.0,2.5,0.0,2.0,14.0,3.0,5.0,1.3333333333333333
10565,10565,8e9f84dd,1.0,0,0.0,1.3333333333333333,True,5.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,False,6.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0
10566,10566,8ea85d60,3.0,0,0.0,2.0,False,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,True,2.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,3.0
10567,10567,8ea937ac,1.0,0,0.0,2.0,False,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,True,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0
10568,10568,8eaa7481,1.0,0,0.0,2.0,False,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,False,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
10569,10569,8eae36c6,1.0,0,0.0,1.0,False,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,True,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
10570,10570,8eb58541,2.0,0,0.0,5.0,True,0.0,24.0,7.0,0.0,8.0,13.0,0.0,10.0,True,3.0,5.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,30.0,2.0
10571,10571,8eb5ee11,2.0,0,0.16666666666666666,2.8,True,4.0,8.0,13.0,0.0,15.0,10.0,0.0,6.0,True,1.0,1.0,2.0,1.0,1.0,0.0,1.0,24.0,0.0,28.0,2.0
10572,10572,8eb8bfe9,1.0,0,0.0,3.0,False,3.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,True,1.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,3.0,1.0
10573,10573,8eb9c436,1.0,0,0.5,4.0,True,0.0,9.0,5.0,0.0,0.0,0.0,0.0,14.0,True,0.0,2.0,3.0,3.0,1.0,0.0,0.0,2.0,0.0,8.0,1.0
10574,10574,8ebb7ea1,1.25,0,0.0,1.5,True,5.0,4.0,5.0,0.0,0.0,5.0,0.0,9.0,True,1.6666666666666667,3.0,1.0,0.0,2.0,0.0,2.0,1.0,1.0,4.0,1.6666666666666667
10575,10575,8ebbbafb,2.2,1,0.0,4.95,True,4.0,31.0,59.0,1.0,43.0,14.0,0.0,41.0,True,2.0,4.0,0.0,0.0,1.75,0.0,1.6666666666666667,7.2,0.0,19.8,2.2
10576,10576,8ebc88a1,1.0,0,0.0,3.0,True,0.0,4.0,0.0,0.0,0.0,3.0,0.0,1.0,True,0.0,5.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,3.0,1.0
10577,10577,8ebd2caa,1.0,0,0.0,2.0,False,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0
10578,10578,8ebedab9,1.0,0,0.0,15.0,False,15.0,0.0,0.0,0.0,10.0,0.0,0.0,5.0,False,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,1.0
10579,10579,8ec11b0c,2.5,0,0.0,1.4545454545454546,True,0.0,1.0,12.0,0.0,3.0,4.0,0.0,10.0,True,1.0,6.0,1.0,0.0,2.0,0.0,2.0,10.0,0.0,16.0,5.0
10580,10580,8ec2f265,3.4285714285714284,0,0.3333333333333333,9.4,True,51.0,0.0,2.0,3.0,7.0,22.0,0.0,21.0,True,2.6,3.0,1.3333333333333333,2.0,4.5,0.0,1.75,4.25,3.5,7.833333333333332,3.0
10581,10581,8ec322d5,1.3333333333333333,0,0.0,1.75,True,0.0,6.0,2.0,0.0,1.0,3.0,0.0,4.0,True,5.0,2.0,1.0,0.0,3.0,0.0,3.0,3.0,0.0,3.5,2.0
10582,10582,8ec43848,1.0,0,0.0,2.0,False,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,False,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
10583,10583,8ec47eb4,1.0,0,0.0,3.5,False,0.0,0.0,8.0,0.0,7.0,1.0,0.0,0.0,True,0.0,0.0,1.0,0.0,1.0,0.0,1.0,6.0,0.0,3.5,1.0
10584,10584,8ec8c278,1.0,0,0.0,6.0,True,0.0,0.0,37.0,0.0,5.0,18.0,0.0,14.0,True,3.0,1.0,1.0,0.0,2.0,0.0,1.0,7.0,0.0,36.0,1.0
10585,10585,8eca2a52,1.0,0,0.0,1.0,False,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,False,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
10586,10586,8ecd164b,2.0,0,0.16666666666666666,1.7142857142857142,True,0.0,1.0,23.0,0.0,1.0,6.0,0.0,21.0,True,1.6666666666666667,9.166666666666666,3.0,1.0,1.0,0.0,0.0,1.0,0.0,6.0,1.6666666666666667
10587,10587,8ecf7502,5.571428571428571,0,0.0,21.363636363636363,False,15.0,0.0,225.0,0.0,99.0,76.0,0.0,65.0,True,2.5454545454545454,0.0,2.5,0.0,4.916666666666667,0.0,5.8181818181818175,9.6,0.0,19.58333333333333,3.0
10588,10588,8ecf9f76,1.0,0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0
10589,10589,8ed544da,2.0,0,0.0,4.0,True,0.0,15.0,2.0,0.0,4.0,9.0,0.0,4.0,True,0.0,1.0,1.0,0.0,1.0,0.0,6.0,4.0,2.0,16.0,2.0
10590,10590,8ed573bf,1.0,0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
10591,10591,8ed8c86b,1.0,0,0.0,1.0,False,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,True,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
10592,10592,8ed933b2,3.0,1,0.0,3.25,True,7.0,0.0,6.0,0.0,0.0,1.0,0.0,12.0,True,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,6.5,1.5
10593,10593,8ee787a2,1.0,0,0.0,3.5,False,8.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,False,0.0,0.0,1.0,0.0,1.0,0.0,0.0,7.0,0.0,7.0,1.0
10594,10594,8eec082d,1.25,0,0.0,2.9,True,6.0,22.0,26.0,3.0,24.0,15.0,1.0,16.0,True,4.0,7.0,1.0,0.0,4.5,0.0,3.5,0.0,0.0,29.0,2.5
10595,10595,8eefdaf2,1.5,0,0.0,3.75,True,0.0,0.0,17.0,0.0,3.0,0.0,0.0,14.0,True,7.0,4.0,2.0,0.0,6.0,0.0,0.0,9.0,0.0,15.0,3.0
10596,10596,8ef04f66,1.0,0,0.3333333333333333,8.0,False,0.0,0.0,11.0,0.0,7.0,3.0,0.0,1.0,True,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0
10597,10597,8ef7b635,1.0,0,0.0,1.0,False,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,True,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
10598,10598,8ef80602,1.0,0,0.0,3.0,False,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,True,0.0,0.0,2.0,0.0,1.5,0.0,0.0,2.0,0.0,3.0,1.0
10599,10599,8ef82df4,1.0,0,0.0,16.0,False,0.0,0.0,17.0,0.0,7.0,1.0,0.0,9.0,True,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,16.0,1.0
10600,10600,8efabfcd,1.0,0,0.0,1.6666666666666667,True,0.0,5.0,1.0,0.0,0.0,1.0,0.0,5.0,True,2.0,5.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,1.0
10601,10601,8efd1c72,1.0,0,0.0,2.0,False,0.0,0.0,3.0,0.0,2.0,0.0,0.0,1.0,False,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0
10602,10602,8f02375f,1.0,0,0.0,1.0,False,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,True,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
10603,10603,8f032b90,2.0,0,0.0,1.0,True,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,True,3.0,1.0,0.0,0.0,3.0,0.0,3.0,4.0,0.0,2.0,4.0
